Date,Price,Open,High,Low,Vol.,Change %,Ticker
2018-11-30,13923.1,13923.1,13939.4,13842.0,859630.0,0.00%,FPT
2018-11-29,13923.1,14053.0,14117.9,13923.1,1390000.0,0.23%,FPT
2018-11-28,13890.7,13874.5,13906.9,13809.6,680320.0,0.12%,FPT
2018-11-27,13874.5,13923.1,13923.1,13793.3,907130.0,0.71%,FPT
2018-11-26,13777.1,13971.8,13971.8,13777.1,1280000.0,-1.39%,FPT
2018-11-23,13971.8,13988.1,14101.6,13955.6,918790.0,-0.81%,FPT
2018-11-22,14085.4,14085.4,14150.3,14036.7,858360.0,0.00%,FPT
2018-11-21,14085.4,13890.7,14085.4,13858.2,1360000.0,0.00%,FPT
2018-11-20,14085.4,14020.5,14085.4,13906.9,1460000.0,0.58%,FPT
2018-11-19,14004.3,13955.6,14020.5,13890.7,1050000.0,0.94%,FPT
2018-11-16,13874.5,13793.3,13923.1,13712.2,1700000.0,1.30%,FPT
2018-11-15,13696.0,13631.0,13760.9,13533.7,1320000.0,-0.12%,FPT
2018-11-14,13712.2,13598.6,13712.2,13501.2,2000000.0,1.44%,FPT
2018-11-13,13517.5,13371.4,13549.9,13371.4,1160000.0,-0.72%,FPT
2018-11-12,13614.8,13371.4,13614.8,13355.2,725110.0,1.70%,FPT
2018-11-09,13387.6,13566.1,13663.5,13371.4,1690000.0,-2.14%,FPT
2018-11-08,13679.7,13712.2,13760.9,13614.8,934900.0,0.72%,FPT
2018-11-07,13582.4,13679.7,13793.3,13517.5,1320000.0,-0.71%,FPT
2018-11-06,13679.7,13858.2,13874.5,13663.5,1250000.0,-0.94%,FPT
2018-11-05,13809.6,13825.8,13955.6,13696.0,705220.0,-0.82%,FPT
2018-11-02,13923.1,13744.6,13955.6,13647.3,1580000.0,2.39%,FPT
2018-11-01,13598.6,13647.3,13760.9,13598.6,1250000.0,-0.12%,FPT
2018-10-31,13614.8,13549.9,13631.0,13403.9,863250.0,2.32%,FPT
2018-10-30,13306.5,13339.0,13566.1,13257.8,1200000.0,0.00%,FPT
2018-10-29,13306.5,13144.2,13452.5,13144.2,1230000.0,0.49%,FPT
2018-10-26,13241.6,13468.8,13549.9,13241.6,2440000.0,-0.61%,FPT
2018-10-25,13322.7,12982.0,13403.9,12982.0,2010000.0,-1.79%,FPT
2018-10-24,13566.1,13647.3,13809.6,13566.1,1490000.0,-0.95%,FPT
2018-10-23,13696.0,14004.3,14004.3,13501.2,3060000.0,-2.20%,FPT
2018-10-22,14004.3,14085.4,14182.8,13988.1,1140000.0,0.35%,FPT
2018-10-19,13955.6,13955.6,14117.9,13923.1,2460000.0,-1.38%,FPT
2018-10-18,14150.3,14182.8,14280.1,14085.4,1890000.0,0.00%,FPT
2018-10-17,14150.3,14215.2,14280.1,14117.9,1260000.0,0.81%,FPT
2018-10-16,14036.7,14117.9,14117.9,13858.2,1600000.0,0.58%,FPT
2018-10-15,13955.6,14215.2,14280.1,13955.6,1320000.0,-1.83%,FPT
2018-10-12,14215.2,13793.3,14280.1,13533.7,3660000.0,2.58%,FPT
2018-10-11,13858.2,14280.1,14410.0,13728.4,5780000.0,-5.74%,FPT
2018-10-10,14702.1,14507.3,14734.5,14507.3,1850000.0,1.34%,FPT
2018-10-09,14507.3,14604.7,14653.4,14507.3,1060000.0,-0.67%,FPT
2018-10-08,14604.7,14767.0,14767.0,14604.7,1360000.0,-1.32%,FPT
2018-10-05,14799.4,14913.0,14929.2,14783.2,1350000.0,-0.55%,FPT
2018-10-04,14880.6,14767.0,14929.2,14734.5,1250000.0,0.77%,FPT
2018-10-03,14767.0,14702.1,14831.9,14685.8,990470.0,0.44%,FPT
2018-10-02,14702.1,14880.6,14929.2,14685.8,2270000.0,-1.52%,FPT
2018-10-01,14929.2,15026.6,15075.3,14913.0,1380000.0,-0.65%,FPT
2018-09-28,15026.6,15091.5,15091.5,15010.4,1490000.0,0.22%,FPT
2018-09-27,14994.2,14945.5,15091.5,14945.5,1990000.0,0.33%,FPT
2018-09-26,14945.5,14929.2,15188.9,14880.6,2730000.0,0.33%,FPT
2018-09-25,14896.8,14929.2,14961.7,14864.3,1980000.0,-0.43%,FPT
2018-09-24,14961.7,14896.8,15091.5,14864.3,2630000.0,0.44%,FPT
2018-09-21,14896.8,14945.5,14945.5,14669.6,3520000.0,0.00%,FPT
2018-09-20,14896.8,14620.9,14994.2,14620.9,2990000.0,0.99%,FPT
2018-09-19,14750.7,14604.7,14815.7,14539.8,3590000.0,1.45%,FPT
2018-09-18,14539.8,14182.8,14539.8,14182.8,2120000.0,1.59%,FPT
2018-09-17,14312.6,14442.4,14442.4,14312.6,1500000.0,-1.01%,FPT
2018-09-14,14458.6,14150.3,14507.3,14150.3,7360000.0,2.65%,FPT
2018-09-13,14085.4,14182.8,14247.7,14020.5,1720000.0,0.81%,FPT
